Time [s]	Tatm [K]	Patm [Pa]	RH [%]	Re	delPorf [Pa]	mp [kg/s]	Ps [Pa]
657.448604	300.293422	86130.000000	43.000000	39689.250686	2148.189922	0.210382	-289.147380
657.839626	300.277457	86130.000000	43.000000	40100.596154	2177.077440	0.212581	-287.979842
658.230649	300.303400	86130.000000	43.000000	40367.246719	2107.235638	0.213984	-289.808985
658.623671	300.269475	86130.000000	43.000000	39722.434405	2138.536579	0.210583	-289.364682
659.016694	300.269475	86130.000000	43.000000	40020.301801	2119.801320	0.212140	-290.126828
659.407716	300.280450	86130.000000	43.000000	39849.192917	2152.354269	0.211233	-291.252207
659.801738	300.269475	86130.000000	43.000000	40144.508767	2121.969697	0.212806	-289.594945
660.192760	300.269475	86130.000000	43.000000	39868.682511	2169.556133	0.211336	-289.958179
660.586783	300.254508	86130.000000	43.000000	40303.400155	2168.948234	0.213641	-289.656559
660.977806	300.262490	86130.000000	43.000000	40302.483173	2166.135705	0.213626	-289.004681
661.368828	300.282446	86130.000000	43.000000	40273.785643	2132.702858	0.213479	-288.780898
661.759851	300.269475	86130.000000	43.000000	39962.251447	2152.327056	0.211841	-289.909525
662.152873	300.256503	86130.000000	43.000000	40146.668713	2130.561695	0.212810	-291.125716
662.545895	300.269475	86130.000000	43.000000	39953.002381	2113.069402	0.211775	-289.880342
662.937918	300.285439	86130.000000	43.000000	39787.147561	2136.549650	0.210904	-289.192786
663.328940	300.290428	86130.000000	43.000000	39996.912884	2153.361362	0.212027	-290.097629
663.721962	300.277457	86130.000000	43.000000	40149.565348	2152.689996	0.212839	-290.253303
664.114985	300.275461	86130.000000	43.000000	40147.777047	2146.656656	0.212821	-290.058719
664.507008	300.282446	86130.000000	43.000000	40093.215957	2159.567064	0.212531	-291.852199
664.897030	300.272468	86130.000000	43.000000	40210.108509	2144.451981	0.213155	-290.204665
665.292052	300.277457	86130.000000	43.000000	40074.156792	2111.055260	0.212428	-290.185194
665.684075	300.275461	86130.000000	43.000000	39766.290594	2159.086231	0.210799	-289.118197
666.075097	300.272468	86130.000000	43.000000	40205.624533	2136.930717	0.213126	-290.185194
666.467120	300.275461	86130.000000	43.000000	40005.385950	2154.196048	0.212063	-290.648967
666.860142	300.275461	86130.000000	43.000000	40162.410903	2165.409913	0.212897	-289.682510
667.251164	300.316371	86130.000000	43.000000	40263.569015	2129.699665	0.213434	-290.023040
667.642187	300.288433	86130.000000	43.000000	39924.878774	2201.092861	0.211665	-290.301957
668.034209	300.280450	86130.000000	43.000000	40582.543328	2148.434881	0.215133	-289.332252
668.427232	300.269475	86130.000000	43.000000	40107.090775	2136.059732	0.212607	-288.372259
668.820254	300.293422	86130.000000	43.000000	39996.750037	2127.876014	0.212015	-290.447903
669.211277	300.275461	86130.000000	43.000000	39915.861390	2117.896073	0.211602	-290.217625
669.602299	300.282446	86130.000000	43.000000	39829.806441	2120.826540	0.211134	-290.113853
669.995321	300.293422	86130.000000	43.000000	39854.405786	2096.076243	0.211269	-290.875998
670.387344	300.280450	86130.000000	43.000000	39623.538536	2154.667839	0.210052	-289.530084
670.778366	300.282446	86130.000000	43.000000	40164.107538	2126.034278	0.212910	-289.676014
671.170389	300.277457	86130.000000	43.000000	39901.903516	2160.964265	0.211521	-289.805753
671.563411	300.267479	86130.000000	43.000000	40222.636558	2160.002556	0.213218	-288.300917
678.222792	300.236548	86130.000000	43.000000	39888.004044	2163.931030	0.211416	-320.690606
678.614814	300.230561	86130.000000	43.000000	40289.210031	2114.530114	0.213544	-322.198674
679.006837	300.228565	86130.000000	43.000000	39840.296129	2151.973246	0.211161	-320.577091
679.397859	300.254508	86130.000000	43.000000	40182.754179	2119.356786	0.212975	-321.047345
679.789882	300.251514	86130.000000	43.000000	39876.044278	2105.185242	0.211366	-322.257056
680.180904	300.249519	86130.000000	43.000000	39747.473076	2138.799709	0.210682	-322.905686
680.572927	300.241537	86130.000000	43.000000	40057.643710	2158.931996	0.212325	-322.454888
680.965949	300.246525	86130.000000	43.000000	40243.650630	2133.573800	0.213306	-321.702470
681.357971	300.267479	86130.000000	43.000000	40009.747141	2112.252843	0.212069	-324.731597
681.747993	300.243532	86130.000000	43.000000	39809.687538	2124.410245	0.211022	-322.743532
682.141016	300.230561	86130.000000	43.000000	39927.549632	2116.262999	0.211632	-323.661351
682.533039	300.249519	86130.000000	43.000000	39857.583595	2155.048862	0.211252	-324.572691
682.924061	300.241537	86130.000000	43.000000	40207.523388	2140.596061	0.213120	-321.725173
683.316083	300.243532	86130.000000	43.000000	40075.673971	2151.238369	0.212416	-321.073295
683.709105	300.228565	86130.000000	43.000000	40171.703776	2161.889675	0.212926	-321.692742
684.101128	300.230561	86130.000000	43.000000	40274.138604	2137.075867	0.213459	-322.805161
684.493151	300.233554	86130.000000	43.000000	40047.908455	2151.537753	0.212261	-320.843032
684.884173	300.254508	86130.000000	43.000000	40177.463804	2196.574659	0.212950	-320.045209
685.276196	300.236548	86130.000000	43.000000	40578.535108	2148.217135	0.215089	-319.451712
685.669218	300.230561	86130.000000	43.000000	40144.921700	2138.064788	0.212779	-320.307902
686.060240	300.230561	86130.000000	43.000000	40054.774618	2132.720986	0.212298	-322.503542
686.452262	300.220583	86130.000000	43.000000	40007.690486	2167.433096	0.212048	-323.139196
686.843285	300.246525	86130.000000	43.000000	40328.326194	2120.654178	0.213741	-321.670039
687.236308	300.220583	86130.000000	43.000000	39891.073297	2155.901720	0.211440	-322.785691
687.629330	300.259497	86130.000000	43.000000	40223.061152	2172.286981	0.213183	-322.539220
688.021352	300.212601	86130.000000	43.000000	40359.274300	2152.626484	0.213930	-322.902454
688.412374	300.230561	86130.000000	43.000000	40195.888890	2144.043702	0.213034	-322.026793
688.804397	300.236548	86130.000000	43.000000	40110.934937	2146.865317	0.212595	-322.801914
689.197420	300.233554	86130.000000	43.000000	40135.429721	2141.412620	0.212729	-322.497046
689.589442	300.243532	86130.000000	43.000000	40086.270176	2154.350283	0.212466	-322.886231
689.980464	300.225572	86130.000000	43.000000	40201.502419	2168.167974	0.213084	-320.136021
690.374487	300.243532	86130.000000	43.000000	40330.684214	2153.669832	0.213757	-320.807354
690.767509	300.228565	86130.000000	43.000000	40193.456407	2128.511125	0.213041	-321.310054
691.160532	300.233554	86130.000000	43.000000	39968.562171	2155.520653	0.211839	-322.587859
691.551554	300.243532	86130.000000	43.000000	40215.083372	2124.038307	0.213149	-322.360843
691.943577	300.249519	86130.000000	43.000000	39923.594507	2136.105116	0.211611	-322.039768
692.334599	300.241537	86130.000000	43.000000	40032.066191	2152.508548	0.212190	-320.551140
692.725621	300.241537	86130.000000	43.000000	40183.297759	2135.996221	0.212986	-320.366284
693.117644	300.243532	86130.000000	43.000000	40032.244777	2140.169654	0.212185	-323.414865
693.511666	300.275461	86130.000000	43.000000	40072.377269	2185.769075	0.212399	-321.271127
693.902689	300.246525	86130.000000	43.000000	40474.952212	2149.197014	0.214554	-321.426801
694.293711	300.267479	86130.000000	43.000000	40152.188716	2165.836320	0.212824	-318.277679
694.685733	300.249519	86130.000000	43.000000	40294.258171	2168.086335	0.213591	-321.173835
695.076756	300.228565	86130.000000	43.000000	40322.996012	2128.329677	0.213732	-319.120909
695.467778	300.241537	86130.000000	43.000000	39964.996256	2137.638381	0.211820	-319.584683
695.859801	300.254508	86130.000000	43.000000	40046.564365	2153.724258	0.212261	-321.095998
696.250823	300.277457	86130.000000	43.000000	40190.624741	2124.818525	0.213033	-322.247328
696.642846	300.251514	86130.000000	43.000000	39919.748754	2155.511568	0.211612	-322.604082
697.034868	300.251514	86130.000000	43.000000	40209.150040	2136.159542	0.213129	-321.251672
697.426890	300.238543	86130.000000	43.000000	40031.212614	2163.949200	0.212186	-320.654928
704.084271	300.251514	86130.000000	43.000000	40322.043777	2094.252634	0.213730	-335.605991
704.478293	300.254508	86130.000000	43.000000	39657.347045	2120.590666	0.210205	-335.862205
704.869316	300.236548	86130.000000	43.000000	39899.660011	2151.800840	0.211491	-334.600608
705.261338	300.249519	86130.000000	43.000000	40190.334274	2129.001043	0.213020	-335.849230
705.652361	300.243532	86130.000000	43.000000	39978.566323	2148.688925	0.211906	-336.617870
706.045383	300.267479	86130.000000	43.000000	40161.394844	2141.467046	0.212871	-333.673061
706.436406	300.251514	86130.000000	43.000000	40085.121256	2138.373259	0.212482	-335.534650
706.828428	300.249519	86130.000000	43.000000	40063.573556	2164.430033	0.212358	-333.806031
707.219450	300.256503	86130.000000	43.000000	40300.502320	2113.604704	0.213612	-335.304387
707.612473	300.259497	86130.000000	43.000000	39834.292022	2189.588654	0.211146	-335.129243
708.003495	300.259497	86130.000000	43.000000	40526.553656	2204.304585	0.214817	-335.177896
708.395518	300.251514	86130.000000	43.000000	40659.349774	2188.989884	0.215521	-336.984352
708.787540	300.254508	86130.000000	43.000000	40525.275862	2147.191915	0.214805	-335.845997
709.179563	300.269475	86130.000000	43.000000	40143.437366	2126.515111	0.212783	-334.376840
709.570585	300.264486	86130.000000	43.000000	39947.998667	2118.168245	0.211757	-335.048173
709.963607	300.277457	86130.000000	43.000000	39873.480519	2144.560833	0.211359	-336.786520
710.354630	300.262490	86130.000000	43.000000	40112.836789	2161.154798	0.212636	-335.307619
710.747652	300.256503	86130.000000	43.000000	40267.773191	2135.851071	0.213447	-335.359521
711.139675	300.256503	86130.000000	43.000000	40038.671279	2167.986526	0.212229	-336.173552
711.530697	300.267479	86130.000000	43.000000	40332.585367	2148.443966	0.213787	-334.065493
711.922719	300.256503	86130.000000	43.000000	40149.170793	2148.180836	0.212822	-335.638422
712.315742	300.262490	86130.000000	43.000000	40151.653791	2114.158133	0.212828	-335.917339
712.708765	300.259497	86130.000000	43.000000	39837.937930	2150.340171	0.211169	-334.204943
713.100787	300.256503	86130.000000	43.000000	40169.191237	2141.367280	0.212923	-334.354137
713.491809	300.241537	86130.000000	43.000000	40088.290672	2134.744213	0.212492	-334.243870
713.883832	300.254508	86130.000000	43.000000	40032.418817	2173.484606	0.212186	-333.527115
714.276854	300.251514	86130.000000	43.000000	40380.897388	2132.376217	0.214042	-333.695764
714.668877	300.243532	86130.000000	43.000000	40007.031987	2153.116403	0.212058	-335.489244
715.059899	300.259497	86130.000000	43.000000	40200.842876	2145.205029	0.213080	-335.807071
715.452921	300.249519	86130.000000	43.000000	40123.695742	2148.915757	0.212682	-336.488147
715.845944	300.272468	86130.000000	43.000000	40161.396514	2142.882418	0.212875	-334.730346
716.235966	300.262490	86130.000000	43.000000	40097.349716	2129.645196	0.212551	-335.904363
716.626988	300.275461	86130.000000	43.000000	39980.318798	2127.912312	0.211924	-334.736826
717.021011	300.254508	86130.000000	43.000000	39959.266458	2142.827949	0.211820	-335.190872
717.412034	300.280450	86130.000000	43.000000	40103.056518	2140.732169	0.212569	-335.122763
717.803056	300.275461	86130.000000	43.000000	40075.468127	2126.206641	0.212440	-337.133530
718.195078	300.290428	86130.000000	43.000000	39945.683283	2187.456575	0.211748	-336.377880
718.588101	300.288433	86130.000000	43.000000	40498.279622	2127.694566	0.214688	-335.644917
718.978123	300.272468	86130.000000	43.000000	39953.870597	2184.390001	0.211800	-335.456813
719.371146	300.290428	86130.000000	43.000000	40475.576106	2162.071123	0.214555	-335.314115
719.762168	300.290428	86130.000000	43.000000	40267.049804	2117.161196	0.213462	-334.853574
720.155190	300.295417	86130.000000	43.000000	39855.747327	2128.447614	0.211281	-334.357369
720.548213	300.298411	86130.000000	43.000000	39957.441405	2167.868589	0.211824	-334.587632
720.939235	300.295417	86130.000000	43.000000	40316.558080	2167.242563	0.213729	-334.879524
721.330257	300.288433	86130.000000	43.000000	40312.088124	2136.286564	0.213704	-335.421135
721.723280	300.311382	86130.000000	43.000000	40032.433706	2151.691989	0.212217	-335.129243
722.116302	300.314375	86130.000000	43.000000	40165.590383	2130.752228	0.212938	-334.957361
722.509325	300.316371	86130.000000	43.000000	39973.013553	2114.575455	0.211919	-335.087084
722.902348	300.332335	86130.000000	43.000000	39823.890924	2159.558021	0.211129	-336.008151
723.294370	300.298411	86130.000000	43.000000	40231.281288	2131.859086	0.213300	-335.414655
729.951751	300.303400	86130.000000	43.000000	39961.361449	2161.708227	0.211861	-310.562119
730.343773	300.327346	86130.000000	43.000000	40238.429047	2106.455421	0.213319	-312.673457
730.735795	300.290428	86130.000000	43.000000	39726.641166	2114.076451	0.210621	-311.466978
731.129818	300.295417	86130.000000	43.000000	39807.666581	2079.881472	0.211027	-310.049707
731.520840	300.298411	86130.000000	43.000000	39488.843121	2189.361865	0.209340	-309.835652
731.913863	300.306393	86130.000000	43.000000	40490.164817	2135.896412	0.214650	-311.408596
732.303885	300.298411	86130.000000	43.000000	40002.812078	2150.966153	0.212071	-312.761037
732.696908	300.311382	86130.000000	43.000000	40144.195226	2131.868129	0.212816	-313.665881
733.088930	300.293422	86130.000000	43.000000	39966.232172	2105.502754	0.211881	-313.837762
733.479952	300.277457	86130.000000	43.000000	39729.789127	2127.349841	0.210616	-310.831308
733.870975	300.288433	86130.000000	43.000000	39933.347715	2141.194874	0.211684	-312.319920
734.263997	300.288433	86130.000000	43.000000	40057.903360	2133.328841	0.212352	-311.428052
734.655020	300.303400	86130.000000	43.000000	39985.161917	2139.607139	0.211966	-312.242083
735.046042	300.311382	86130.000000	43.000000	40038.506743	2149.532697	0.212259	-311.460482
735.437064	300.293422	86130.000000	43.000000	40125.911481	2136.903504	0.212727	-311.908048
735.830087	300.308388	86130.000000	43.000000	40016.717312	2117.133983	0.212137	-311.638859
736.222109	300.311382	86130.000000	43.000000	39830.338168	2155.057948	0.211158	-311.415076
736.614132	300.295417	86130.000000	43.000000	40176.253156	2127.395181	0.212994	-312.248579
737.006154	300.298411	86130.000000	43.000000	39929.254347	2128.347805	0.211674	-311.765350
737.399177	300.293422	86130.000000	43.000000	39936.631302	2142.719097	0.211715	-313.526414
737.790199	300.314375	86130.000000	43.000000	40071.304608	2158.242459	0.212426	-312.349119
738.184221	300.295417	86130.000000	43.000000	40205.075051	2159.430999	0.213149	-311.719944
738.575244	300.290428	86130.000000	43.000000	40221.515627	2110.483704	0.213224	-312.735086
738.968266	300.308388	86130.000000	43.000000	39775.830365	2130.951803	0.210858	-310.811852
739.360289	300.290428	86130.000000	43.000000	39956.539427	2151.383518	0.211827	-311.184813
739.751311	300.308388	86130.000000	43.000000	40149.431660	2137.783531	0.212838	-312.070202
740.143333	300.285439	86130.000000	43.000000	40020.160435	2126.642133	0.212165	-312.546951
740.536356	300.301404	86130.000000	43.000000	39925.879445	2179.781076	0.211650	-311.327512
740.928379	300.295417	86130.000000	43.000000	40404.001912	2151.265582	0.214195	-312.770764
741.320401	300.298411	86130.000000	43.000000	40148.095513	2162.624596	0.212834	-312.076682
741.710423	300.298411	86130.000000	43.000000	40249.946449	2171.751722	0.213376	-311.512368
742.102446	300.295417	86130.000000	43.000000	40332.345078	2147.101191	0.213813	-312.611843
742.493468	300.295417	86130.000000	43.000000	40109.922862	2143.490273	0.212632	-312.456138
742.885490	300.288433	86130.000000	43.000000	40076.792973	2129.409323	0.212456	-312.978324
743.277513	300.306393	86130.000000	43.000000	39950.631838	2131.178635	0.211783	-313.088592
743.670535	300.280450	86130.000000	43.000000	39961.166420	2128.266166	0.211851	-312.164262
744.062558	300.301404	86130.000000	43.000000	39942.037529	2131.577829	0.211732	-313.601019
744.452580	300.298411	86130.000000	43.000000	39966.899214	2138.309747	0.211878	-312.628066
744.846602	300.311382	86130.000000	43.000000	40028.663141	2142.492266	0.212203	-312.498297
745.239625	300.295417	86130.000000	43.000000	40062.611847	2162.887682	0.212392	-313.143726
745.630647	300.275461	86130.000000	43.000000	40254.234897	2113.332489	0.213397	-311.849667
746.021670	300.267479	86130.000000	43.000000	39806.197227	2148.734266	0.211009	-312.559926
746.412692	300.272468	86130.000000	43.000000	40133.888913	2139.806758	0.212741	-312.553431
746.805715	300.301404	86130.000000	43.000000	40050.703398	2120.663263	0.212303	-312.786972
747.198737	300.272468	86130.000000	43.000000	39866.127122	2114.330496	0.211344	-313.059409
747.589759	300.275461	86130.000000	43.000000	39817.426778	2165.001633	0.211067	-312.679952
747.981782	300.246525	86130.000000	43.000000	40279.623468	2171.207335	0.213519	-313.850737
748.375804	300.243532	86130.000000	43.000000	40346.383099	2149.695975	0.213854	-312.725358
748.767827	300.243532	86130.000000	43.000000	40150.575753	2156.119466	0.212814	-312.722111
749.159849	300.233554	86130.000000	43.000000	40209.127334	2151.229283	0.213124	-312.478841
755.820230	300.215594	86130.000000	43.000000	40074.795665	2142.029560	0.212378	-354.880240
756.212253	300.207612	86130.000000	43.000000	40125.366211	2188.799351	0.212662	-352.885680
756.603275	300.212601	86130.000000	43.000000	40551.877522	2193.217742	0.214917	-353.527831
756.995297	300.210605	86130.000000	43.000000	40590.706744	2170.799056	0.215126	-355.032666
757.386320	300.202623	86130.000000	43.000000	40389.414480	2121.597716	0.214058	-353.086760
757.778342	300.189651	86130.000000	43.000000	39940.391180	2155.175885	0.211673	-353.527831
758.170364	300.202623	86130.000000	43.000000	40252.648962	2126.832667	0.213320	-353.998099
758.563387	300.212601	86130.000000	43.000000	39989.320836	2137.701892	0.211933	-353.608915
758.954410	300.215594	86130.000000	43.000000	40085.488991	2131.777405	0.212449	-352.282456
759.346432	300.223576	86130.000000	43.000000	40029.055068	2160.946137	0.212152	-353.265137
759.738454	300.212601	86130.000000	43.000000	40294.003455	2138.019448	0.213561	-353.073785
760.129477	300.217590	86130.000000	43.000000	40087.918612	2146.647571	0.212462	-354.883488
760.520499	300.215594	86130.000000	43.000000	40166.807315	2143.934850	0.212883	-353.278112
760.913521	300.199629	86130.000000	43.000000	40141.289866	2164.529843	0.212746	-354.257545
761.305544	300.204618	86130.000000	43.000000	40335.252181	2152.535761	0.213764	-353.336494
761.696566	300.189651	86130.000000	43.000000	40223.491773	2155.194055	0.213175	-353.482424
762.087589	300.210605	86130.000000	43.000000	40252.741211	2106.564272	0.213320	-353.777564
762.481611	300.207612	86130.000000	43.000000	39799.809254	2154.377496	0.210933	-353.148389
762.873634	300.215594	86130.000000	43.000000	40239.190856	2172.931177	0.213260	-352.905151
763.263656	300.220583	86130.000000	43.000000	40405.279818	2192.364928	0.214146	-352.700824
763.655678	300.199629	86130.000000	43.000000	40579.530204	2190.087657	0.215072	-352.814339
764.048701	300.194640	86130.000000	43.000000	40565.832410	2137.130292	0.214986	-352.441362
764.440723	300.197634	86130.000000	43.000000	40084.889740	2174.827339	0.212434	-353.252162
764.831746	300.207612	86130.000000	43.000000	40428.503834	2171.778935	0.214257	-354.225114
765.222768	300.217590	86130.000000	43.000000	40398.373309	2106.446335	0.214104	-352.995948
765.615790	300.207612	86130.000000	43.000000	39795.634913	2159.176955	0.210916	-352.016515
766.006813	300.194640	86130.000000	43.000000	40281.782995	2133.900441	0.213486	-352.399204
766.397835	300.212601	86130.000000	43.000000	40055.181282	2141.884411	0.212276	-352.175436
766.788857	300.210605	86130.000000	43.000000	40122.346198	2175.780005	0.212644	-351.818683
767.182880	300.238543	86130.000000	43.000000	40431.617810	2189.543313	0.214282	-352.661913
767.574903	300.210605	86130.000000	43.000000	40547.882538	2143.081993	0.214916	-354.270521
767.965925	300.215594	86130.000000	43.000000	40135.649655	2147.899579	0.212713	-351.993812
768.356947	300.233554	86130.000000	43.000000	40176.162681	2137.338997	0.212931	-351.692192
768.749970	300.207612	86130.000000	43.000000	40073.461874	2123.575559	0.212399	-352.911631
769.140992	300.254508	86130.000000	43.000000	39956.542965	2101.111575	0.211762	-352.746230
769.533014	300.220583	86130.000000	43.000000	39734.244060	2187.002955	0.210614	-352.665145
769.924037	300.233554	86130.000000	43.000000	40530.804854	2131.223975	0.214814	-352.091104
770.317060	300.225572	86130.000000	43.000000	40017.733235	2146.937914	0.212103	-351.598148
770.709082	300.217590	86130.000000	43.000000	40163.784341	2150.784706	0.212872	-351.559222
771.100104	300.210605	86130.000000	43.000000	40201.495820	2151.129474	0.213067	-350.836002
771.492126	300.220583	86130.000000	43.000000	40206.257575	2138.382344	0.213087	-351.238146
771.884149	300.215594	86130.000000	43.000000	40086.761427	2151.220198	0.212461	-353.563509
772.276171	300.207612	86130.000000	43.000000	40207.753882	2141.294683	0.213099	-352.026243
772.668194	300.210605	86130.000000	43.000000	40118.279437	2149.287738	0.212619	-353.184052
773.059216	300.212601	86130.000000	43.000000	40191.417056	2131.713894	0.213009	-353.122439
773.451239	300.220583	86130.000000	43.000000	40029.801639	2138.137385	0.212154	-353.660801
773.844261	300.215594	86130.000000	43.000000	40086.649989	2149.741358	0.212460	-353.910535
774.235283	300.223576	86130.000000	43.000000	40194.657704	2146.520549	0.213029	-352.110559
774.626306	300.210605	86130.000000	43.000000	40161.091692	2179.762948	0.212857	-352.538670
775.021328	300.220583	86130.000000	43.000000	40468.328184	2138.953944	0.214476	-352.279209
781.678709	300.246525	86130.000000	43.000000	40053.472469	2138.527494	0.212286	-367.674605
782.068732	300.207612	86130.000000	43.000000	40093.951719	2129.373024	0.212516	-370.334018
782.459754	300.223576	86130.000000	43.000000	40024.774781	2169.175066	0.212124	-369.789160
782.851776	300.246525	86130.000000	43.000000	40382.936626	2138.899475	0.214032	-371.738314
783.243799	300.220583	86130.000000	43.000000	40100.824998	2147.572981	0.212552	-372.351281
783.635821	300.225572	86130.000000	43.000000	40189.162577	2118.014010	0.213003	-371.994528
784.026844	300.217590	86130.000000	43.000000	39916.007132	2131.196763	0.211559	-369.756730
784.417866	300.267479	86130.000000	43.000000	40037.915606	2127.304457	0.212200	-369.870245
784.809888	300.230561	86130.000000	43.000000	39986.218550	2145.985247	0.211958	-368.294053
785.200911	300.230561	86130.000000	43.000000	40168.052361	2145.250370	0.212898	-371.495076
785.592933	300.236548	86130.000000	43.000000	40164.038157	2188.254963	0.212877	-370.684277
785.983955	300.246525	86130.000000	43.000000	40552.710917	2134.698829	0.214941	-370.742658
786.376978	300.228565	86130.000000	43.000000	40061.559254	2168.821212	0.212344	-368.919995
786.768000	300.249519	86130.000000	43.000000	40377.443445	2160.583241	0.214006	-373.548002
787.159023	300.233554	86130.000000	43.000000	40299.622181	2156.691023	0.213608	-372.023711
787.551045	300.236548	86130.000000	43.000000	40268.029871	2120.055365	0.213430	-369.046470
787.944067	300.230561	86130.000000	43.000000	39928.804737	2126.950603	0.211634	-369.095124
788.335090	300.225572	86130.000000	43.000000	39994.211388	2111.418156	0.211977	-369.763225
788.727112	300.233554	86130.000000	43.000000	39853.370152	2135.651453	0.211227	-370.716707
789.119135	300.223576	86130.000000	43.000000	40074.513737	2125.753021	0.212404	-370.411855
789.511157	300.220583	86130.000000	43.000000	39986.562626	2124.292309	0.211932	-371.485348
789.905180	300.217590	86130.000000	43.000000	39975.053813	2148.307859	0.211869	-370.544826
790.297202	300.228565	86130.000000	43.000000	40195.427631	2130.743143	0.213035	-366.760034
790.688225	300.225572	86130.000000	43.000000	40027.732074	2176.170157	0.212153	-371.083188
791.081247	300.249519	86130.000000	43.000000	40447.137162	2160.683007	0.214374	-370.071325
791.472270	300.217590	86130.000000	43.000000	40297.604395	2180.688359	0.213597	-368.764321
791.864292	300.233554	86130.000000	43.000000	40488.699777	2146.085056	0.214589	-371.235614
792.255314	300.207612	86130.000000	43.000000	40170.477279	2147.981261	0.212913	-372.004255
792.648337	300.230561	86130.000000	43.000000	40196.869512	2151.129474	0.213036	-371.783720
793.040359	300.228565	86130.000000	43.000000	40218.018453	2176.279009	0.213163	-370.340498
793.431382	300.228565	86130.000000	43.000000	40446.429430	2106.582443	0.214372	-371.832374
793.824404	300.225572	86130.000000	43.000000	39809.453000	2171.406954	0.210996	-369.250798
794.217426	300.225572	86130.000000	43.000000	40402.213435	2152.227290	0.214136	-371.245358
794.610449	300.225572	86130.000000	43.000000	40229.167808	2164.829227	0.213219	-369.445382
795.003471	300.243532	86130.000000	43.000000	40342.548075	2120.590666	0.213820	-370.029166
795.395494	300.236548	86130.000000	43.000000	39932.289264	2165.618574	0.211657	-369.377273
795.787516	300.223576	86130.000000	43.000000	40346.102899	2187.129977	0.213846	-370.204295
796.179539	300.236548	86130.000000	43.000000	40546.282291	2149.423803	0.214898	-368.809728
796.570561	300.254508	86130.000000	43.000000	40197.862668	2130.969974	0.213060	-370.622663
796.960583	300.243532	86130.000000	43.000000	40024.597986	2138.463983	0.212153	-370.489692
797.353606	300.210605	86130.000000	43.000000	40096.762276	2152.907742	0.212529	-369.153506
797.744628	300.254508	86130.000000	43.000000	40238.400924	2178.157086	0.213258	-369.085396
798.136651	300.256503	86130.000000	43.000000	40453.864810	2132.013322	0.214429	-368.923243
798.528673	300.230561	86130.000000	43.000000	40032.065303	2156.437021	0.212194	-370.963193
798.922696	300.225572	86130.000000	43.000000	40265.661608	2125.063484	0.213415	-370.771841
799.313718	300.220583	86130.000000	43.000000	39979.746609	2158.995507	0.211897	-369.841062
799.705740	300.238543	86130.000000	43.000000	40291.242148	2219.855159	0.213544	-368.871341
800.096763	300.246525	86130.000000	43.000000	40835.206652	2165.518764	0.216439	-370.457261
800.489785	300.223576	86130.000000	43.000000	40342.687642	2160.973350	0.213834	-371.770745
800.881808	300.228565	86130.000000	43.000000	40309.846230	2135.841986	0.213645	-370.029166
807.540188	300.243532	86130.000000	43.000000	40036.061233	2124.210670	0.212198	-383.900288
807.931211	300.230561	86130.000000	43.000000	39977.250465	2125.018144	0.211895	-384.967285
808.325233	300.264486	86130.000000	43.000000	39989.764946	2157.997500	0.211953	-385.265657
808.716256	300.243532	86130.000000	43.000000	40281.067793	2151.283709	0.213519	-384.756478
809.107278	300.236548	86130.000000	43.000000	40226.127981	2152.000459	0.213214	-384.441898
809.497301	300.241537	86130.000000	43.000000	40234.650229	2183.074481	0.213255	-384.753230
809.890323	300.225572	86130.000000	43.000000	40516.033716	2148.199007	0.214750	-384.315407
810.279345	300.241537	86130.000000	43.000000	40203.307389	2156.092253	0.213082	-383.780277
810.671368	300.246525	86130.000000	43.000000	40269.761020	2137.429720	0.213444	-384.402972
811.063390	300.233554	86130.000000	43.000000	40098.004677	2155.638590	0.212537	-384.114328
811.456412	300.230561	86130.000000	43.000000	40268.527762	2119.892044	0.213432	-385.174845
811.846435	300.233554	86130.000000	43.000000	39942.705198	2168.004696	0.211704	-384.435403
812.238457	300.220583	86130.000000	43.000000	40381.529004	2069.302718	0.214031	-384.681889
812.628479	300.238543	86130.000000	43.000000	39476.580454	2179.009900	0.209227	-384.240818
813.021502	300.230561	86130.000000	43.000000	40479.778868	2129.781304	0.214555	-383.974877
813.412524	300.217590	86130.000000	43.000000	40032.701225	2142.519478	0.212181	-384.234323
813.803547	300.220583	86130.000000	43.000000	40153.926432	2143.771530	0.212815	-384.334863
814.195569	300.228565	86130.000000	43.000000	40164.528256	2142.646501	0.212873	-383.238667
814.588592	300.251514	86130.000000	43.000000	40150.713569	2147.073978	0.212805	-383.040835
814.978614	300.223576	86130.000000	43.000000	40183.647926	2138.219023	0.212994	-383.222459
815.369637	300.223576	86130.000000	43.000000	40111.744695	2151.329093	0.212595	-383.874337
815.761659	300.223576	86130.000000	43.000000	40232.304922	2149.940934	0.213234	-384.020283
816.153681	300.225572	86130.000000	43.000000	40219.769641	2137.103080	0.213168	-383.676505
816.546704	300.236548	86130.000000	43.000000	40101.299462	2138.128299	0.212541	-382.512200
816.937726	300.230561	86130.000000	43.000000	40106.151982	2139.344053	0.212574	-383.916495
817.329749	300.251514	86130.000000	43.000000	40120.427622	2154.096239	0.212646	-382.839755
817.722771	300.236548	86130.000000	43.000000	40247.660408	2089.562071	0.213334	-383.485153
818.112793	300.249519	86130.000000	43.000000	39659.104250	2153.225254	0.210204	-383.712183
818.504816	300.233554	86130.000000	43.000000	40241.150572	2143.862254	0.213298	-384.688369
